location_address1,location_address2,location_city,location_convocationLabel,location_fullAddress,location_giveBlood,location_givePlasma,location_givePlatelet,location_groupCode,location_id,location_latitude,location_longitude,location_name,location_phone,location_postCode,location_regionCode,location_regionName,location_samplingLocationCode,location_horaires,location_infos,location_metro,location_bus,location_tram,location_parking,location_debutInfos,location_finInfos,collection_date,collection_groupCode,collection_id,collection_isPublic,collection_isPublishable,collection_lpCode,collection_morningEndTime,collection_morningStartTime,collection_afternoonEndTime,collection_afternoonStartTime,collection_regionCode,collection_nature
,PLACE DE LA FRATERNITE,34160 SAINT GENIES DES MOURGUES,MAISON POUR TOUS,PLACE DE LA FRATERNITE 34160 SAINT GENIES DES MOURGUES,True,False,False,P34VC2,4987669,43.69702911376953,4.031012535095215,MAISON POUR TOUS,,,021,EFS Occitanie,5713,,,,,,,,,2023-06-20,P34VC2,827601,True,,5713,19:30:00,15:00:00,,,021,
,1 ALLÉE DU CASINO,30300 BEAUCAIRE,AU CASINO MUNICIPAL,1 ALLÉE DU CASINO 30300 BEAUCAIRE,True,False,False,P30013,4969460,43.81084060668945,4.64730167388916,AU CASINO MUNICIPAL,,,021,EFS Occitanie,1129,,,,,,,,,2023-06-23,P30013,827628,True,,1129,19:00:00,14:00:00,,,021,
,ROND POINT DE LA CRABE,31300 TOULOUSE,AIRBUS ST MARTIN BE (SELF BE GALAXIE),ROND POINT DE LA CRABE 31300 TOULOUSE,True,False,False,P31118,5025187,43.61097717285156,1.3725589513778687,SELF GALAXIE J2 M FIN,,,021,EFS Occitanie,7,,,,,,,,,2023-06-21,P31118,828186,,,7,13:30:00,08:00:00,,,021,
,ROND POINT DE LA CRABE,31300 TOULOUSE,AIRBUS ST MARTIN BE (SELF BE GALAXIE),ROND POINT DE LA CRABE 31300 TOULOUSE,True,False,False,P31118,5038770,43.61097717285156,1.3725589513778687,SELF BE GALAXIE J1M,,,021,EFS Occitanie,3158,,,,,,,,,2023-06-19,P31118,828184,False,,3158,13:30:00,08:00:00,,,021,
,ROND POINT DE LA CRABE,31300 TOULOUSE,AIRBUS ST MARTIN BE (SELF BE GALAXIE),ROND POINT DE LA CRABE 31300 TOULOUSE,True,False,False,P31118,5041759,43.61097717285156,1.3725589513778687,SELF GALAXIE J2 M,,,021,EFS Occitanie,4,,,,,,,,,2023-06-20,P31118,828185,,,4,13:30:00,08:00:00,,,021,
,1-5 AV DE TOULOUSE,81700 PUYLAURENS,HALLE AUX GRAINS,1-5 AV DE TOULOUSE 81700 PUYLAURENS,True,False,False,P81263,5003926,43.572837829589844,2.004176616668701,"PUYLAURENS ""J1""",,,021,EFS Occitanie,3,,,,,,,,,2023-06-26,P81263,839052,True,,3,,,18:30:00,14:30:00,021,
,1-5 AV DE TOULOUSE,81700 PUYLAURENS,HALLE AUX GRAINS,1-5 AV DE TOULOUSE 81700 PUYLAURENS,True,False,False,P81263,5003932,43.572837829589844,2.004176616668701,"PUYLAURENS ""J2""",,,021,EFS Occitanie,2,,,,,,,,,2023-06-27,P81263,839053,,,2,,,18:30:00,14:30:00,021,
,8 BOULEVARD DES ECOLES,31820 PIBRAC,SALLE POLYVALENTE ,8 BOULEVARD DES ECOLES 31820 PIBRAC,True,False,False,P31073,5035153,43.61860656738281,1.279726266860962,SALLE POLYVALENTE MATIN,,,021,EFS Occitanie,5,,,,,,,,,2023-06-16,P31073,827669,True,,5,13:30:00,08:30:00,,,021,
,2  RUE CAMICHEL,31071 TOULOUSE,ENSEEIHT (FOYER DES ÉLÈVES),2  RUE CAMICHEL 31071 TOULOUSE,True,False,False,P31202,5036768,43.602203369140625,1.4552503824234009,FOYER DES ÉLÈVES JOURNÉE,,,021,EFS Occitanie,7,,,,,,,,,2023-05-11,P31202,833384,False,,7,15:30:00,10:00:00,,,021,
,60 AVENUE DU MARSAN,40190 VILLENEUVE DE MARSAN,SALLE DES FETES,60 AVENUE DU MARSAN 40190 VILLENEUVE DE MARSAN,True,False,False,CM0331,5019151,43.89243698120117,-0.30702200531959534,SALLE DES FETES,,,013,EFS Nouvelle Aquitaine,1777,,,,,,,,,2023-06-01,CM0331,821426,True,,1777,,,19:00:00,16:00:00,013,
,AVENUE DE MONTPELLIER,34570 MONTARNAUD,SALLE DES FÊTES,AVENUE DE MONTPELLIER 34570 MONTARNAUD,True,False,False,P34GC3,5031356,43.64806365966797,3.7014260292053223,SALLE DES FÊTES,,,021,EFS Occitanie,2,,,,,,,,,2023-06-02,P34GC3,827486,True,,2,19:00:00,14:00:00,,,021,
,3  BD LEOPOLD ESCANDE,31000 TOULOUSE,CPAM (SALLES 3ème ETAGE),3  BD LEOPOLD ESCANDE 31000 TOULOUSE,True,False,False,P31279,5040190,43.60091781616211,1.456091046333313,SALLES 3ème ETAGE M,,,021,EFS Occitanie,15,,,,,,,,,2023-06-22,P31279,832356,False,,15,12:00:00,09:00:00,,,021,
,PLACE DU CHEVAL BLANC,32190 VIC FEZENSAC,SALLE POLYVALENTE,PLACE DU CHEVAL BLANC 32190 VIC FEZENSAC,True,False,False,P32013,4991306,43.75665283203125,0.3034220039844513,SALLE POLYVALENTE J1 M,,,021,EFS Occitanie,3746,,,,,,,,,2023-08-16,P32013,826974,True,,3746,13:00:00,09:00:00,,,021,
,PLACE DU CHEVAL BLANC,32190 VIC FEZENSAC,SALLE POLYVALENTE,PLACE DU CHEVAL BLANC 32190 VIC FEZENSAC,True,False,False,P32013,5037530,43.75665283203125,0.3034220039844513,SALLE POLYVALENTE 2 J1 AM,,,021,EFS Occitanie,8,,,,,,,,,2023-05-16,P32013,826972,True,,8,,,19:00:00,14:30:00,021,
,PLACE DU CHEVAL BLANC,32190 VIC FEZENSAC,SALLE POLYVALENTE,PLACE DU CHEVAL BLANC 32190 VIC FEZENSAC,True,False,False,P32013,5037532,43.75665283203125,0.3034220039844513,SALLE POLYVALENTE 2 J2 AM,,,021,EFS Occitanie,9,,,,,,,,,2023-05-17,P32013,826973,,,9,,,19:00:00,14:30:00,021,
,PLACE DE LA POSTE,31770 COLOMIERS,SALLE GASCOGNE,PLACE DE LA POSTE 31770 COLOMIERS,True,False,False,P31024,4986265,43.61030960083008,1.3293887376785278,SALLE GASCOGNE  J1 M,,,021,EFS Occitanie,5,,,,,,,,,2023-06-12,P31024,829116,True,,5,13:30:00,10:00:00,,,021,
,PLACE DE LA POSTE,31770 COLOMIERS,SALLE GASCOGNE,PLACE DE LA POSTE 31770 COLOMIERS,True,False,False,P31024,4986549,43.61030960083008,1.3293887376785278,SALLE GASCOGNE J2 AM,,,021,EFS Occitanie,8,,,,,,,,,2023-06-13,P31024,829118,,,8,,,19:00:00,14:00:00,021,
,PLACE DE LA POSTE,31770 COLOMIERS,SALLE GASCOGNE,PLACE DE LA POSTE 31770 COLOMIERS,True,False,False,P31024,4986549,43.61030960083008,1.3293887376785278,SALLE GASCOGNE J2 AM,,,021,EFS Occitanie,8,,,,,,,,,2023-06-14,P31024,829119,,,8,,,19:00:00,14:00:00,021,
,PLACE DE LA POSTE,31770 COLOMIERS,SALLE GASCOGNE,PLACE DE LA POSTE 31770 COLOMIERS,True,False,False,P31024,4986212,43.61030960083008,1.3293887376785278,SALLE GASCOGNE  J1 AM,,,021,EFS Occitanie,6,,,,,,,,,2023-06-12,P31024,829117,,,6,,,19:00:00,14:30:00,021,
,PLACE DE LA POSTE,31770 COLOMIERS,SALLE GASCOGNE,PLACE DE LA POSTE 31770 COLOMIERS,True,False,False,P31024,5025220,43.61030960083008,1.3293887376785278,SALLE GASCOGNE J2 AM FIN,,,021,EFS Occitanie,10,,,,,,,,,2023-06-15,P31024,829120,,,10,,,19:00:00,14:00:00,021,
,quartier Killmaine,13150 TARASCON,Salle Provence,quartier Killmaine 13150 TARASCON,True,False,False,A13448,4969084,43.80604553222656,4.657519817352295,Salle Provence Soir,,,011,EFS PACA-Corse,11,,,,,,,,,2023-06-27,A13448,806348,True,,11,,,19:30:00,15:00:00,011,
,PLACE DIEBOLD,31300 TOULOUSE,MAISON DE LA CITOYENNETE,PLACE DIEBOLD 31300 TOULOUSE,True,False,False,P31572,5032440,43.59770584106445,1.430295705795288,MAISON DE LA CITOYENNETE,,,021,EFS Occitanie,2,,,,,,,,,2023-07-01,P31572,877599,True,,2,13:00:00,09:00:00,,,021,
,,32370 MANCIET,SALLE POLYVALENTE,32370 MANCIET,True,False,False,P32038,5000755,43.79941177368164,0.041154999285936356,SALLE POLYVALENTE14H30 18h30,,,021,EFS Occitanie,2,,,,,,,,,2023-07-28,P32038,819718,True,,2,,,18:30:00,14:30:00,021,
,AVENUE DE LA GARE,34160 CASTRIES,ESPACE GARE,AVENUE DE LA GARE 34160 CASTRIES,True,False,False,P34FB3,4989364,43.676429748535156,3.987741708755493,ESPACE GARE,,,021,EFS Occitanie,2,,,,,,,,,2023-07-07,P34FB3,824518,True,,2,19:30:00,14:30:00,,,021,
,1 BD DE L'EUROPE,31770 COLOMIERS,AIRBUS ATLANTIC SITE SKY PARK (SALLE 110 RDC ),1 BD DE L'EUROPE 31770 COLOMIERS,True,False,False,P31624,5035923,43.59782028198242,1.361552119255066,SALLE 110 RDC  (EX STELIA),,,021,EFS Occitanie,1,,,,,,,,,2023-06-13,P31624,827673,False,,1,13:00:00,08:00:00,,,021,
,38-40 ROUTE DE LA SAUNE,31130 QUINT FONSEGRIVES,CENTRE DE LOISIRS Espace Bernard SOLERA,38-40 ROUTE DE LA SAUNE 31130 QUINT FONSEGRIVES,True,False,False,P31077,5035531,43.58333969116211,1.533545970916748,CENTRE DE LOISIRS,,,021,EFS Occitanie,3,,,,,,,,,2023-07-03,P31077,822080,True,,3,,,19:00:00,14:00:00,021,
,22  BD DU MARECHAL JUIN,31400 TOULOUSE,CONSEIL REGIONAL (SALLE COMMINGES),22  BD DU MARECHAL JUIN 31400 TOULOUSE,True,False,False,P31181,5036188,43.58909606933594,1.4414303302764893,SALLE COMMINGES,,,021,EFS Occitanie,3,,,,,,,,,2023-06-29,P31181,832340,False,,3,14:00:00,09:00:00,,,021,
,Chemin Notre Dame,13630 EYRAGUES,Salle des Fêtes,Chemin Notre Dame 13630 EYRAGUES,True,False,False,A13206,5021257,43.83491897583008,4.833251953125,SdesF Louis Michel Soir,,,011,EFS PACA-Corse,5,,,,,,,,,2023-05-09,A13206,808136,True,,5,,,19:30:00,15:00:00,011,
,Chemin Notre Dame,13630 EYRAGUES,Salle des Fêtes,Chemin Notre Dame 13630 EYRAGUES,True,False,False,A13206,5021257,43.83491897583008,4.833251953125,SdesF Louis Michel Soir,,,011,EFS PACA-Corse,5,,,,,,,,,2023-07-07,A13206,808137,True,,5,,,19:30:00,15:00:00,011,
,ROND POINT MICHEL BENECH,31400 TOULOUSE,MAIRIE DE TOULOUSE (PARC DES EXPOSITIONS - HALL 8),ROND POINT MICHEL BENECH 31400 TOULOUSE,True,False,False,P31246,5040168,43.58761978149414,1.43546462059021,PARC EXPOSITIONS HALL 8  J1,,,021,EFS Occitanie,3347,,,,,,,,,2023-06-07,P31246,825389,False,,3347,14:30:00,09:00:00,,,021,
,Route de St Rémy,13910 MAILLANE,Salle Frédéric Mistral,Route de St Rémy 13910 MAILLANE,True,False,False,A13223,5020283,43.824005126953125,4.7972211837768555,F.MISTRAL soir,,,011,EFS PACA-Corse,2,,,,,,,,,2023-05-26,A13223,810187,True,,2,,,19:30:00,15:00:00,011,
,300 AV. LOUIS MEDARD,34400 LUNEL,LYCEE VICTOR HUGO (AMPHITHEATRE&HALL),300 AV. LOUIS MEDARD 34400 LUNEL,True,False,False,P34OF7,5041860,43.69112777709961,4.136475086212158,LUNEL-LYCEE VICTOR HUGO,,,021,EFS Occitanie,1,,,,,,,,,2023-05-25,P34OF7,877614,True,,1,15:30:00,09:30:00,,,021,
STADIUM,1 ALLEE GABRIEL BIENES,31400 TOULOUSE,TFC (STADIUM ESPACE BODEGA),STADIUM 1 ALLEE GABRIEL BIENES 31400 TOULOUSE,True,False,False,P31627,5038203,43.58329772949219,1.434048056602478,ESPACE BODEGA AM,,,021,EFS Occitanie,2,,,,,,,,,2023-06-30,P31627,877595,True,,2,,,18:00:00,13:00:00,021,
,31 RUE CROIX VERTE,34298 MONTPELLIER,INSTITUT DU CANCER (CENTRE DE PREVENTION EPIDAURE),31 RUE CROIX VERTE 34298 MONTPELLIER,True,False,False,P34PQ7,5038802,43.644466400146484,3.8419530391693115,INSTITUT DU CANCER,,,021,EFS Occitanie,2,,,,,,,,,2023-05-30,P34PQ7,833105,True,,2,16:00:00,10:00:00,,,021,
,RUE DES REFRACTAIRES ET MAQUISARDS,32100 L'ISLE JOURDAIN,SALLE POLYVALENTE,RUE DES REFRACTAIRES ET MAQUISARDS 32100 L'ISLE JOURDAIN,True,False,False,P32003,5038047,43.61383819580078,1.0817409753799438,SALLE POLYVALENTE MAT J2 FIN,,,021,EFS Occitanie,10,,,,,,,,,2023-08-04,P32003,830296,,,10,13:30:00,08:30:00,,,021,
,RUE DES REFRACTAIRES ET MAQUISARDS,32100 L'ISLE JOURDAIN,SALLE POLYVALENTE,RUE DES REFRACTAIRES ET MAQUISARDS 32100 L'ISLE JOURDAIN,True,False,False,P32003,5038044,43.61383819580078,1.0817409753799438,SALLE POLYVALENTE MAT J1,,,021,EFS Occitanie,9,,,,,,,,,2023-08-02,P32003,828091,True,,9,13:30:00,08:30:00,,,021,
,RUE DE CULAS,31490 LEGUEVIN,SALLE POLYVALENTE ,RUE DE CULAS 31490 LEGUEVIN,True,False,False,P31048,5039929,43.59820556640625,1.224452018737793,SALLE POLYVALENTE MAT1,,,021,EFS Occitanie,14,,,,,,,,,2023-07-11,P31048,829436,True,,14,13:30:00,08:30:00,,,021,
,RUE DE CULAS,31490 LEGUEVIN,SALLE POLYVALENTE,RUE DE CULAS 31490 LEGUEVIN,True,False,False,P31048,5039933,43.59820556640625,1.224452018737793,SALLE POLYVALENTE MAT2,,,021,EFS Occitanie,15,,,,,,,,,2023-07-12,P31048,829438,,,15,13:30:00,08:30:00,,,021,
,RUE DU DR GRIMAUD,30127 BELLEGARDE,CENTRE SOCIO-CULTUREL LES SOURCES,RUE DU DR GRIMAUD 30127 BELLEGARDE,True,False,False,P30015,4969853,43.75489807128906,4.512838840484619,CTRE-CULTUREL LES SOURCES,,,021,EFS Occitanie,6732,,,,,,,,,2023-05-23,P30015,816973,True,,6732,19:30:00,14:30:00,,,021,
,20 AVENUE DE LA GARE,34740 VENDARGUES,SALLE POLYVALENTE ARMINGUE 2,20 AVENUE DE LA GARE 34740 VENDARGUES,True,False,False,P34OB1,4988438,43.65901565551758,3.966663122177124,*SALLES  ARMINGUE 2,,,021,EFS Occitanie,3,,,,,,,,,2023-05-11,P34OB1,827649,True,,3,19:30:00,13:30:00,,,021,
,20 AVENUE DE LA GARE,34740 VENDARGUES,SALLE POLYVALENTE ARMINGUE 2,20 AVENUE DE LA GARE 34740 VENDARGUES,True,False,False,P34OB1,4988438,43.65901565551758,3.966663122177124,*SALLES  ARMINGUE 2,,,021,EFS Occitanie,3,,,,,,,,,2023-07-10,P34OB1,827650,True,,3,19:30:00,13:30:00,,,021,
,IMPASSE DE LA CHARBONNIERE,31400 TOULOUSE,SALLE SAMUEL PATY ,IMPASSE DE LA CHARBONNIERE 31400 TOULOUSE,True,False,False,P31641,5040045,43.57693099975586,1.445015549659729,SALLE SAMUEL PATY ,,,021,EFS Occitanie,1,,,,,,,,,2023-07-04,P31641,832332,True,,1,13:00:00,08:00:00,,,021,
,5 BLD GAMBETTA,81290 LABRUGUIERE,SALLE DE LA FABRIQUE,5 BLD GAMBETTA 81290 LABRUGUIERE,True,False,False,P81035,4989086,43.538978576660156,2.262049913406372,SALLE DE LA FABRIQUE,,,021,EFS Occitanie,2534,,,,,,,,,2023-06-05,P81035,838951,True,,2534,,,18:30:00,14:30:00,021,
,5 BLD GAMBETTA,81290 LABRUGUIERE,SALLE DE LA FABRIQUE,5 BLD GAMBETTA 81290 LABRUGUIERE,True,False,False,P81035,5040195,43.538978576660156,2.262049913406372,SALLE DE LA FABRIQUE MATIN,,,021,EFS Occitanie,2,,,,,,,,,2023-08-16,P81035,838952,True,,2,13:30:00,09:30:00,,,021,
,RUE DES REFRACTAIRES ET MAQUISARDS,32100 L'ISLE JOURDAIN,SALLE POLYVALENTE,RUE DES REFRACTAIRES ET MAQUISARDS 32100 L'ISLE JOURDAIN,True,False,False,P32003,5040237,43.6101188659668,1.0892200469970703,SALLE POLYVALENTE MAT J2,,,021,EFS Occitanie,12,,,,,,,,,2023-08-03,P32003,828093,,,12,13:30:00,08:30:00,,,021,
,PLACE DE LA MAIRIE,31170 TOURNEFEUILLE,FOYER DES AINES,PLACE DE LA MAIRIE 31170 TOURNEFEUILLE,True,False,False,P31100,4971570,43.582969665527344,1.3459545373916626,FOYER DES AINES J2 M,,,021,EFS Occitanie,4192,,,,,,,,,2023-05-20,P31100,826641,,,4192,13:00:00,08:30:00,,,021,
,PLACE DE LA MAIRIE,31170 TOURNEFEUILLE,FOYER DES AINES,PLACE DE LA MAIRIE 31170 TOURNEFEUILLE,True,False,False,P31100,4967970,43.582969665527344,1.3459545373916626,FOYER DES AINES AM,,,021,EFS Occitanie,4141,,,,,,,,,2023-05-19,P31100,826639,,,4141,,,19:00:00,14:30:00,021,
,PLACE DE LA MAIRIE,31170 TOURNEFEUILLE,FOYER DES AINES,PLACE DE LA MAIRIE 31170 TOURNEFEUILLE,True,False,False,P31100,4969859,43.582969665527344,1.3459545373916626,FOYER DES AINES M,,,021,EFS Occitanie,4140,,,,,,,,,2023-05-19,P31100,826638,True,,4140,13:30:00,09:30:00,,,021,
,CHEMIN DES CAZALS,34130 VALERGUES,SALLE POLYVALENTE (LUCIEN RIOUST),CHEMIN DES CAZALS 34130 VALERGUES,True,False,False,P34IC1,4987527,43.67037582397461,4.06663179397583,SALLE POLYVALENTE L. RIOUST,,,021,EFS Occitanie,2,,,,,,,,,2023-06-27,P34IC1,827642,True,,2,19:30:00,15:00:00,,,021,
,PLACE LEO BOUYSSOU,40110 MORCENX LA NOUVELLE,SALLE SCOGNAMIGLIO,PLACE LEO BOUYSSOU 40110 MORCENX LA NOUVELLE,True,False,False,CM0197,5006419,44.033653259277344,-0.9112489819526672,SALLE SCOGNAMIGLIO,,,013,EFS Nouvelle Aquitaine,1748,,,,,,,,,2023-05-23,CM0197,821454,True,,1748,,,19:00:00,15:30:00,013,
,AVENUE DU FOYER RURAL,32270 AUBIET,SALLE DU FOYER,AVENUE DU FOYER RURAL 32270 AUBIET,True,False,False,P32060,4973473,43.64688491821289,0.7826257944107056,SALLE DU FOYER,,,021,EFS Occitanie,6999,,,,,,,,,2023-06-19,P32060,823935,True,,6999,,,19:00:00,15:00:00,021,
,42  AVENUE GASPARD CORIOLIS,31057 TOULOUSE,METEO FRANCE (ESPACE METEO),42  AVENUE GASPARD CORIOLIS 31057 TOULOUSE,True,False,False,P31148,4994158,43.57780075073242,1.3774374723434448,ESPACE METEO M,,,021,EFS Occitanie,4,,,,,,,,,2023-06-06,P31148,830901,False,,4,12:00:00,09:00:00,,,021,
,RUE DE LA RÉPUBLIQUE,34670 BAILLARGUES,SALLE DES FÊTES,RUE DE LA RÉPUBLIQUE 34670 BAILLARGUES,True,False,False,P34VC5,4968921,43.65956497192383,4.013608932495117,*SALLE DES FÊTES,,,021,EFS Occitanie,43,,,,,,,,,2023-07-04,P34VC5,823791,True,,43,19:30:00,14:30:00,,,021,
,13 BD DU LIBRE ECHANGE,31650 SAINT ORENS DE GAMEVILLE,ESPACE MARCAISSONNE,13 BD DU LIBRE ECHANGE 31650 SAINT ORENS DE GAMEVILLE,True,False,False,P31097,5037652,43.56395721435547,1.5252881050109863,ESPACE MARCAISSONNE AM,,,021,EFS Occitanie,3,,,,,,,,,2023-06-01,P31097,815270,True,,3,,,19:00:00,14:00:00,021,
,13 BD DU LIBRE ECHANGE,31650 SAINT ORENS DE GAMEVILLE,ESPACE MARCAISSONNE,13 BD DU LIBRE ECHANGE 31650 SAINT ORENS DE GAMEVILLE,True,False,False,P31097,5037652,43.56395721435547,1.5252881050109863,ESPACE MARCAISSONNE AM,,,021,EFS Occitanie,3,,,,,,,,,2023-08-10,P31097,815271,True,,3,,,19:00:00,14:00:00,021,
,141 PLACE DE LA REPUBLIQUE,34400 LUNEL,ANCIEN HOPITAL - PLACE DE LA REPUBLIQUE,141 PLACE DE LA REPUBLIQUE 34400 LUNEL,True,False,False,P34OA2,4970357,43.676944732666016,4.131036758422852,*HÔPITAL (JOUR1),,,021,EFS Occitanie,6039,,,,,,,,,2023-06-14,P34OA2,817575,True,,6039,19:30:00,14:00:00,,,021,
,AVENUE YVES BESSODES,30510 GENERAC,CENTRE SOCIO CULTUREL (FACE AUX ARÈNES),AVENUE YVES BESSODES 30510 GENERAC,True,False,False,P30049,4969867,43.71720504760742,4.366790771484375,*CENTRE SOCIO CULTUREL,,,021,EFS Occitanie,1169,,,,,,,,,2023-07-07,P30049,852864,True,,1169,19:30:00,14:00:00,,,021,
ECOPARC,AVENUE DE LA SALADELLE,34130 SAINT AUNES,ST AUNES (PARKING LEROY MERLIN),ECOPARC AVENUE DE LA SALADELLE 34130 SAINT AUNES,True,False,False,P34FU1,5033353,43.65140151977539,3.982156991958618,CAMION PKG LEROY MERLIN,,,021,EFS Occitanie,962,,,,,,,,,2023-07-04,P34FU1,880747,True,,962,16:00:00,10:00:00,,,021,
,ROUTE NEUVE,34230 LE POUGET,ESPACE SOCIO CULTUREL LES CONDAMINES,ROUTE NEUVE 34230 LE POUGET,True,False,False,P34BC1,4972844,43.59165573120117,3.525620698928833,ESPACE CULTUREL CONDAMINES,,,021,EFS Occitanie,2,,,,,,,,,2023-07-07,P34BC1,826893,True,,2,19:30:00,14:30:00,,,021,
,BD FANFONNE GUILLIERME,30470 AIMARGUES,SALLE LUCIEN DUMAS,BD FANFONNE GUILLIERME 30470 AIMARGUES,True,False,False,P30003,4970960,43.68583297729492,4.210917949676514,*SALLE LUCIEN DUMAS,,,021,EFS Occitanie,6294,,,,,,,,,2023-06-07,P30003,818835,True,,6294,19:30:00,14:30:00,,,021,
,Rue du Maréchal Leclerc,13670 SAINT ANDIOL,Salle du Château,Rue du Maréchal Leclerc 13670 SAINT ANDIOL,True,False,False,A13261,5018795,43.8369255065918,4.943737030029297,Salle du château,,,011,EFS PACA-Corse,2225,,,,,,,,,2023-07-06,A13261,806442,True,,2225,,,19:30:00,15:00:00,011,
,31  AV  DES COSMONAUTES,31402 TOULOUSE,AIRBUS DEFENCE & SPACE (PALAYS - PARKING G3),31  AV  DES COSMONAUTES 31402 TOULOUSE,True,False,False,P31247,5042348,43.559600830078125,1.4964518547058105,CAMION J2 M,,,021,EFS Occitanie,10,,,,,,,,,2023-06-06,P31247,822191,,,10,12:00:00,09:00:00,,,021,
,31  AV  DES COSMONAUTES,31402 TOULOUSE,AIRBUS DEFENCE & SPACE (PALAYS - PARKING G3),31  AV  DES COSMONAUTES 31402 TOULOUSE,True,False,False,P31247,5039119,43.559600830078125,1.4964518547058105,CAMION J1 M,,,021,EFS Occitanie,4169,,,,,,,,,2023-06-05,P31247,822188,False,,4169,12:00:00,09:00:00,,,021,
,6 RUE DES POINTES,34920 LE CRES,ESPACE CARPE DIEM,6 RUE DES POINTES 34920 LE CRES,True,False,False,P34LB3,5035691,43.64027404785156,3.934161901473999,ESPACE CARPE DIEM,,,021,EFS Occitanie,7,,,,,,,,,2023-07-20,P34LB3,826817,True,,7,19:30:00,14:00:00,,,021,
,40 AVENUE DU GENERAL CROUTTE,31100 TOULOUSE,VITESCO (PARKING B60),40 AVENUE DU GENERAL CROUTTE 31100 TOULOUSE,True,False,False,P31640,5042116,43.566993713378906,1.3848094940185547,PARKING AM FIN,,,021,EFS Occitanie,7,,,,,,,,,2023-06-29,P31640,877543,,,7,,,16:30:00,14:00:00,021,
,40 AVENUE DU GENERAL CROUTTE,31100 TOULOUSE,VITESCO (PARKING B60),40 AVENUE DU GENERAL CROUTTE 31100 TOULOUSE,True,False,False,P31640,5040693,43.56636047363281,1.386345624923706,PARKING M J2,,,021,EFS Occitanie,3,,,,,,,,,2023-06-27,P31640,832362,,,3,12:30:00,09:00:00,,,021,
,40 AVENUE DU GENERAL CROUTTE,31100 TOULOUSE,VITESCO (PARKING B60),40 AVENUE DU GENERAL CROUTTE 31100 TOULOUSE,True,False,False,P31640,5040693,43.56636047363281,1.386345624923706,PARKING M J2,,,021,EFS Occitanie,3,,,,,,,,,2023-06-29,P31640,877542,,,3,12:30:00,09:00:00,,,021,
,40 AVENUE DU GENERAL CROUTTE,31100 TOULOUSE,VITESCO (PARKING B60),40 AVENUE DU GENERAL CROUTTE 31100 TOULOUSE,True,False,False,P31640,5040694,43.56636047363281,1.386345624923706,PARKING AM J2,,,021,EFS Occitanie,4,,,,,,,,,2023-06-27,P31640,832363,,,4,,,16:30:00,14:00:00,021,
,40 AVENUE DU GENERAL CROUTTE,31100 TOULOUSE,VITESCO (PARKING B60),40 AVENUE DU GENERAL CROUTTE 31100 TOULOUSE,True,False,False,P31640,5040697,43.56636047363281,1.386345624923706,PARKING M J1,,,021,EFS Occitanie,5,,,,,,,,,2023-06-26,P31640,832360,True,,5,12:30:00,09:00:00,,,021,
,40 AVENUE DU GENERAL CROUTTE,31100 TOULOUSE,VITESCO (PARKING B60),40 AVENUE DU GENERAL CROUTTE 31100 TOULOUSE,True,False,False,P31640,5040690,43.56636047363281,1.386345624923706,PARKING AM J1,,,021,EFS Occitanie,6,,,,,,,,,2023-06-26,P31640,832361,,,6,,,16:30:00,14:00:00,021,
,RUE CROUZETTE,34170 CASTELNAU LE LEZ,COMPLEXE CULTUREL KIASMA (ESPACE LAGOYA),RUE CROUZETTE 34170 CASTELNAU LE LEZ,True,False,False,P34EB1,5022381,43.63241195678711,3.898777961730957,COMPLEXE CULTUREL KIASMA,,,021,EFS Occitanie,5,,,,,,,,,2023-05-16,P34EB1,824512,True,,5,19:30:00,13:30:00,,,021,
SALLE CAFE DU MESS MIXTE,AVENUE COLONEL ROZANOFF,40000 MONT DE MARSAN,BA 118,SALLE CAFE DU MESS MIXTE AVENUE COLONEL ROZANOFF 40000 MONT DE MARSAN,True,False,False,CM0654,5039595,43.89985656738281,-0.5046820044517517,SALLE CAFE DU MESS MIXTE,,,013,EFS Nouvelle Aquitaine,1885,,,,,,,,,2023-06-08,CM0654,821437,False,,1885,,,16:00:00,12:30:00,013,
,Avenue de la République (en face de la pharmacie),13103 SAINT ETIENNE DU GRES,Salle Pierre Emmanuel,Avenue de la République (en face de la pharmacie) 13103 SAINT ETIENNE DU GRES,True,False,False,A13249,5010447,43.7811393737793,4.728031635284424,P Emm Soir ,,,011,EFS PACA-Corse,3,,,,,,,,,2023-06-13,A13249,810409,True,,3,,,19:30:00,15:00:00,011,
,"3, AVENUE HUBERT CURIEN",31035 TOULOUSE,IRPF (SALLE DE CONFÉRENCE),"3, AVENUE HUBERT CURIEN 31035 TOULOUSE",True,False,False,P31564,5042347,43.55997848510742,1.426411509513855,SALLE DE CONFÉRENCE M,,,021,EFS Occitanie,6,,,,,,,,,2023-06-19,P31564,876248,False,,6,12:00:00,09:00:00,,,021,
salle des conférences,293 avenue du Marechal Foch,40000 MONT DE MARSAN,CCI  DES LANDES,salle des conférences 293 avenue du Marechal Foch 40000 MONT DE MARSAN,True,False,False,CM0655,5042351,43.89497756958008,-0.4942629039287567,MONT DE MARSAN - CCI,,,013,EFS Nouvelle Aquitaine,1,,,,,,,,,2023-06-05,CM0655,883069,False,,1,,,19:00:00,15:30:00,013,
